date,hour,price_eur,price,volume,cloud_cover,global_tilted_irradiance,precipitation,temperature_2m,wind_speed_10m
2025-03-28,18,166.64,325.92,3199.9,90.88888888888889,58.82222222222223,0.588888888888889,11.466666666666667,10.366666666666667
2025-03-28,19,166.05,324.77,2879.9,93.88888888888889,6.688888888888889,0.18888888888888888,10.666666666666666,11.522222222222222
2025-03-28,20,150.99,295.31,2642.9,88.77777777777777,0.0,0.20000000000000004,10.18888888888889,11.466666666666667
2025-03-28,21,127.7,249.76,2613.5,89.33333333333333,0.0,0.20000000000000004,9.677777777777779,10.322222222222223
2025-03-28,22,120.63,235.93,2848.5,87.77777777777777,0.0,0.6666666666666666,9.377777777777778,10.18888888888889
2025-03-28,23,111.45,217.98,2575.2,88.44444444444444,0.0,0.2777777777777778,9.155555555555555,10.18888888888889
2025-03-29,0,104.81,204.99,2452.8,92.88888888888889,0.0,0.288888888888889,9.066666666666668,8.344444444444445
2025-03-29,1,93.06,182.01,2620.7,85.33333333333333,0.0,0.17777777777777778,8.755555555555555,7.033333333333334
2025-03-29,2,82.44,161.24,2493.1,89.55555555555556,0.0,0.08888888888888889,8.4,6.633333333333334
2025-03-29,3,82.44,161.24,2409.1,92.22222222222223,0.0,0.06666666666666667,8.966666666666667,7.055555555555555
2025-03-29,4,94.6,185.02,2437.7,78.55555555555556,0.0,0.03333333333333333,8.633333333333333,6.622222222222222
2025-03-29,5,95.18,186.16,2219.6,78.22222222222223,0.0,0.044444444444444446,8.333333333333334,6.588888888888889
2025-03-29,6,20.0,39.12,2152.1,87.11111111111111,0.0,0.05555555555555555,8.244444444444444,5.933333333333334
2025-03-29,7,90.0,176.02,2749.3,92.33333333333333,18.08888888888889,0.03333333333333334,8.822222222222223,6.044444444444445
2025-03-29,8,85.0,166.25,2569.7,92.55555555555556,90.39999999999999,0.022222222222222223,9.899999999999999,6.477777777777777
2025-03-29,9,80.0,156.47,2558.4,89.77777777777777,205.7111111111111,0.0,11.011111111111111,7.277777777777776
2025-03-29,10,86.67,169.51,2730.7,88.66666666666667,329.8111111111111,0.022222222222222223,12.288888888888888,7.577777777777778
2025-03-29,11,90.0,176.02,2855.0,84.33333333333333,412.3333333333333,0.05555555555555555,13.344444444444445,8.155555555555555
2025-03-29,12,86.2,168.59,2674.3,73.55555555555556,485.66666666666674,0.03333333333333334,14.166666666666664,8.2
2025-03-29,13,73.6,143.95,2402.3,67.22222222222223,536.911111111111,0.05555555555555555,14.733333333333336,8.38888888888889
2025-03-29,14,84.77,165.8,2105.0,63.666666666666664,595.8,0.022222222222222223,15.399999999999999,8.866666666666667
2025-03-29,15,89.94,175.91,2199.6,82.33333333333333,501.0777777777778,0.07777777777777778,14.722222222222221,10.3
2025-03-29,16,113.97,222.91,2491.0,89.66666666666667,403.9,0.08888888888888889,14.38888888888889,11.355555555555556
2025-03-29,17,128.11,250.56,2359.4,90.22222222222223,212.6888888888889,0.011111111111111112,13.300000000000002,10.5
2025-03-29,18,158.1,309.22,2374.1,90.11111111111111,95.3777777777778,0.011111111111111112,12.26666666666667,8.888888888888891
2025-03-29,19,160.0,312.93,2386.1,86.88888888888889,12.633333333333333,0.011111111111111112,10.822222222222223,7.7333333333333325
2025-03-29,20,131.99,258.15,2470.4,84.77777777777777,0.0,0.0,10.177777777777779,7.388888888888889
2025-03-29,21,108.31,211.84,3645.3,80.88888888888889,0.0,0.011111111111111112,9.666666666666666,6.644444444444444
2025-03-29,22,86.98,170.12,3439.8,69.55555555555556,0.0,0.022222222222222223,9.255555555555555,5.555555555555555
2025-03-29,23,69.58,136.09,3216.8,73.44444444444444,0.0,0.0,8.866666666666667,5.611111111111111
2025-03-30,0,46.24,90.44,3460.3,82.88888888888889,0.0,0.011111111111111112,8.644444444444444,5.2
2025-03-30,1,15.88,31.06,3458.7,82.66666666666667,0.0,0.0,8.28888888888889,4.444444444444445
2025-03-30,3,5.09,9.96,3521.3,78.0,0.0,0.03333333333333334,9.0,4.48888888888889
