date,hour,price,cloud_cover,global_tilted_irradiance,precipitation,temperature_2m,wind_speed_10m
2024-05-07,1,154.51,6.555555555555555,0.0,0.0,13.011111111111113,5.611111111111111
2024-05-07,2,150.56,20.555555555555557,0.0,0.0,12.899999999999999,5.500000000000001
2024-05-07,3,153.88,36.22222222222222,0.0,0.0,13.633333333333333,5.7555555555555555
2024-05-07,4,153.75,36.22222222222222,0.0,0.0,12.944444444444445,5.7444444444444445
2024-05-07,5,158.4,61.22222222222222,0.0,0.0,12.566666666666668,5.388888888888889
2024-05-07,6,189.58,24.0,18.555555555555557,0.0,13.100000000000001,5.866666666666666
2024-05-07,7,235.31,32.111111111111114,102.06666666666666,0.0,15.655555555555557,5.955555555555557
2024-05-07,8,195.64,35.111111111111114,292.01111111111106,0.0,18.077777777777776,5.555555555555555
2024-05-07,9,179.45,46.55555555555556,499.4333333333334,0.0,19.944444444444443,6.677777777777778
2024-05-07,10,166.81,49.22222222222222,676.2111111111111,0.0,21.37777777777778,8.21111111111111
2024-05-07,11,164.37,56.77777777777778,800.4777777777778,0.0,22.533333333333335,8.444444444444445
2024-05-07,12,144.4,62.666666666666664,869.1444444444444,0.03333333333333333,23.5,8.5
2024-05-07,13,139.74,64.22222222222223,860.3666666666667,0.08888888888888889,24.044444444444444,9.333333333333334
2024-05-07,14,131.33,64.33333333333333,777.6222222222221,0.0,24.25555555555556,8.255555555555555
2024-05-07,15,148.21,59.22222222222222,663.8111111111111,0.0,25.011111111111113,8.588888888888889
2024-05-07,16,155.37,72.77777777777777,517.5111111111111,0.05555555555555555,24.9,7.5
2024-05-07,17,167.93,79.66666666666667,364.6444444444444,0.06666666666666667,24.27777777777778,6.833333333333333
2024-05-07,18,198.79,81.88888888888889,176.96666666666667,0.0,22.91111111111111,4.777777777777778
2024-05-07,19,263.9,80.88888888888889,50.31111111111111,0.0,20.700000000000003,6.811111111111111
2024-05-07,20,279.12,81.11111111111111,4.411111111111111,0.0,18.477777777777778,7.555555555555555
2024-05-07,21,226.88,81.88888888888889,0.0,0.0,17.58888888888889,6.711111111111112
2024-05-07,22,190.32,81.33333333333333,0.0,0.0,17.144444444444446,6.122222222222223
2024-05-07,23,167.83,96.88888888888889,0.0,0.0,16.68888888888889,6.366666666666666
2024-05-08,0,151.05,72.22222222222223,0.0,0.0,15.733333333333336,7.2555555555555555
2024-05-08,1,143.38,60.77777777777778,0.0,0.0,15.422222222222224,6.388888888888889
2024-05-08,2,143.23,57.333333333333336,0.0,0.0,14.777777777777779,6.266666666666667
2024-05-08,3,146.2,77.11111111111111,0.0,0.2555555555555556,15.144444444444446,7.633333333333332
2024-05-08,4,147.74,72.22222222222223,0.0,0.0,14.866666666666665,8.355555555555556
2024-05-08,5,161.43,63.111111111111114,0.0,0.0,14.266666666666667,6.955555555555556
2024-05-08,6,199.63,73.33333333333333,18.27777777777778,0.0,14.92222222222222,6.5
2024-05-08,7,213.17,79.88888888888889,98.91111111111111,0.0,16.822222222222223,6.277777777777779
2024-05-08,8,187.94,82.11111111111111,261.1333333333333,0.0,18.54444444444444,5.444444444444445
2024-05-08,9,161.59,81.66666666666667,450.79999999999995,0.0,20.03333333333333,5.111111111111111
2024-05-08,10,150.25,88.22222222222223,582.2,0.0,21.166666666666668,6.544444444444443
2024-05-08,11,138.39,92.22222222222223,662.0111111111111,0.022222222222222223,21.87777777777778,8.733333333333333
2024-05-08,12,151.19,86.77777777777777,640.588888888889,0.022222222222222223,21.87777777777778,10.355555555555556
2024-05-08,13,143.15,90.0,647.688888888889,0.03333333333333334,22.233333333333334,11.588888888888889
2024-05-08,14,117.6,92.66666666666667,559.9444444444443,0.03333333333333334,21.644444444444446,11.855555555555554
2024-05-08,15,139.96,99.66666666666667,473.94444444444434,0.05555555555555555,21.022222222222222,12.555555555555555
2024-05-08,16,166.81,99.33333333333333,413.17777777777775,0.044444444444444446,20.733333333333334,12.377777777777778
2024-05-08,17,176.87,99.77777777777777,271.09999999999997,0.022222222222222223,20.355555555555554,12.844444444444445
2024-05-08,18,200.61,100.0,153.1222222222222,0.0,19.522222222222226,12.4
2024-05-08,19,273.68,97.55555555555556,51.05555555555555,0.7777777777777778,18.055555555555557,12.31111111111111
2024-05-08,20,314.05,98.11111111111111,4.311111111111111,0.6666666666666666,16.977777777777778,12.999999999999998
2024-05-08,21,218.0,89.44444444444444,0.0,0.044444444444444446,16.322222222222223,12.722222222222221
2024-05-08,22,179.17,90.88888888888889,0.0,0.9444444444444444,15.700000000000005,12.044444444444443
2024-05-08,23,163.16,87.77777777777777,0.0,0.08888888888888889,15.277777777777779,12.0
2024-05-09,0,163.9,89.55555555555556,0.0,0.7444444444444444,14.933333333333334,11.333333333333334
2024-05-09,1,164.29,88.88888888888889,0.0,0.5111111111111111,14.633333333333333,11.499999999999998
2024-05-09,2,155.02,90.77777777777777,0.0,0.022222222222222223,14.566666666666666,10.655555555555557
2024-05-09,3,154.31,94.55555555555556,0.0,0.022222222222222223,14.055555555555554,11.655555555555555
2024-05-09,4,164.31,95.66666666666667,0.0,0.011111111111111112,14.333333333333334,10.58888888888889
2024-05-09,5,167.3,91.0,0.0,0.12222222222222223,14.155555555555557,10.644444444444444
2024-05-09,6,176.89,90.55555555555556,13.066666666666668,0.16666666666666669,13.855555555555556,11.233333333333333
2024-05-09,7,155.72,89.66666666666667,60.05555555555556,0.15555555555555556,14.41111111111111,11.777777777777779
2024-05-09,8,120.58,98.0,151.43333333333334,0.9888888888888889,14.877777777777778,13.08888888888889
2024-05-09,9,114.81,92.33333333333333,216.76666666666668,0.13333333333333333,15.42222222222222,13.366666666666667
2024-05-09,10,128.56,93.88888888888889,347.9333333333333,0.15555555555555556,16.211111111111112,14.366666666666667
2024-05-09,11,114.81,97.77777777777777,418.6222222222222,0.2555555555555556,16.811111111111114,14.088888888888889
2024-05-09,12,114.83,97.66666666666667,449.98888888888894,0.12222222222222223,17.211111111111112,14.622222222222222
2024-05-09,13,107.38,99.33333333333333,419.61111111111114,0.12222222222222223,17.32222222222222,15.855555555555554
2024-05-09,14,114.83,99.55555555555556,388.5333333333333,0.7444444444444444,17.06666666666667,15.355555555555554
2024-05-09,15,129.05,97.55555555555556,232.84444444444443,0.3333333333333333,15.433333333333334,12.122222222222222
2024-05-09,16,136.58,98.22222222222223,192.56666666666666,0.2666666666666667,15.344444444444443,11.344444444444445
2024-05-09,17,121.52,99.44444444444444,131.10000000000002,0.21111111111111114,15.077777777777776,11.333333333333334
2024-05-09,18,164.43,100.0,73.67777777777778,0.3111111111111111,14.511111111111113,10.244444444444447
2024-05-09,19,238.55,99.55555555555556,27.277777777777782,0.1222222222222222,13.944444444444445,8.38888888888889
2024-05-09,20,270.41,100.0,1.7333333333333334,0.2111111111111111,13.488888888888889,8.466666666666665
2024-05-09,21,233.35,99.66666666666667,0.0,0.2222222222222222,13.144444444444446,8.855555555555554
2024-05-09,22,176.89,97.11111111111111,0.0,0.1111111111111111,12.811111111111112,9.355555555555556
2024-05-09,23,163.12,95.0,0.0,0.1111111111111111,12.722222222222223,8.833333333333332
2024-05-10,0,164.29,96.66666666666667,0.0,0.18888888888888888,12.38888888888889,8.61111111111111
2024-05-10,1,149.8,88.22222222222223,0.0,0.06666666666666667,12.066666666666666,8.877777777777776
2024-05-10,2,135.75,86.11111111111111,0.0,0.13333333333333336,11.799999999999999,8.566666666666668
2024-05-10,3,130.22,88.0,0.0,0.2111111111111111,11.944444444444445,8.255555555555555
2024-05-10,4,132.27,86.33333333333333,0.0,0.13333333333333333,11.93333333333333,8.144444444444444
2024-05-10,5,163.04,91.55555555555556,0.0,0.03333333333333333,11.833333333333332,8.455555555555556
2024-05-10,6,205.24,87.55555555555556,13.488888888888887,0.011111111111111112,12.133333333333333,8.988888888888889
2024-05-10,7,201.1,86.55555555555556,62.92222222222222,0.022222222222222223,12.68888888888889,9.566666666666668
2024-05-10,8,176.02,86.0,147.26666666666665,0.05555555555555555,13.38888888888889,10.322222222222223
2024-05-10,9,124.68,83.33333333333333,249.07777777777775,0.17777777777777778,14.100000000000001,11.566666666666666
2024-05-10,10,70.31,83.11111111111111,345.3333333333333,0.12222222222222223,14.855555555555554,12.58888888888889
2024-05-10,11,52.67,84.22222222222223,453.2222222222223,0.05555555555555555,15.622222222222225,13.522222222222222
2024-05-10,12,57.7,87.88888888888889,476.59999999999997,0.15555555555555556,15.833333333333334,14.044444444444444
2024-05-10,13,48.9,82.88888888888889,515.1666666666666,0.1,16.477777777777774,14.144444444444446
2024-05-10,14,52.67,82.77777777777777,528.6333333333333,0.06666666666666667,16.95555555555556,14.52222222222222
2024-05-10,15,68.45,86.22222222222223,419.62222222222226,0.03333333333333334,16.58888888888889,13.588888888888889
2024-05-10,16,117.35,96.66666666666667,321.03333333333336,0.06666666666666667,16.355555555555558,12.855555555555556
2024-05-10,17,152.24,90.33333333333333,203.0777777777778,0.47777777777777775,15.988888888888889,11.155555555555557
2024-05-10,18,194.14,94.77777777777777,104.9888888888889,0.4,15.211111111111112,10.5
2024-05-10,19,263.7,78.66666666666667,45.64444444444444,0.07777777777777778,14.377777777777778,9.355555555555556
2024-05-10,20,393.04,78.55555555555556,4.722222222222222,0.011111111111111112,13.455555555555556,8.277777777777779
2024-05-10,21,244.09,70.0,0.0,0.0,12.744444444444445,7.877777777777778
2024-05-10,22,191.05,69.88888888888889,0.0,0.0,11.811111111111112,8.344444444444443
2024-05-10,23,170.02,58.0,0.0,0.0,11.333333333333334,8.433333333333334
2024-05-11,0,176.9,55.666666666666664,0.0,0.0,11.133333333333333,8.288888888888888
2024-05-11,1,171.94,41.111111111111114,0.0,0.0,10.922222222222224,7.955555555555555
