date,hour,price
24-08-20,19,1140.42
24-08-20,20,970.17
24-08-20,21,359.54
24-08-20,22,260.34
24-08-20,23,237.83
24-08-21,0,261.01
24-08-21,1,237.81
24-08-21,2,230.73
24-08-21,3,226.33
24-08-21,4,227.85
24-08-21,5,237.87
24-08-21,6,301.18
24-08-21,7,287.43
24-08-21,8,266.42
24-08-21,9,232.74
24-08-21,10,232.74
24-08-21,11,224.67
24-08-21,12,229.67
24-08-21,13,264.04
24-08-21,14,290.71
24-08-21,15,338.89
24-08-21,16,401.28
24-08-21,17,406.46
24-08-21,18,380.29
24-08-21,19,687.67
24-08-21,20,516.98
24-08-21,21,308.3
24-08-21,22,246.96
24-08-21,23,236.87
24-08-22,0,231.77
24-08-22,1,193.71
24-08-22,2,162.82
24-08-22,3,170.14
24-08-22,4,166.28
24-08-22,5,215.14
24-08-22,6,235.4
24-08-22,7,248.47
24-08-22,8,222.5
24-08-22,9,173.13
24-08-22,10,117.9
24-08-22,11,139.61
24-08-22,12,157.19
24-08-22,13,166.32
24-08-22,14,201.47
24-08-22,15,210.43
24-08-22,16,222.91
24-08-22,17,279.1
24-08-22,18,316.92
24-08-22,19,438.93
24-08-22,20,408.46
24-08-22,21,285.57
24-08-22,22,240.63
24-08-22,23,234.7
24-08-23,0,238.94
24-08-23,1,216.75
24-08-23,2,218.68
24-08-23,3,224.92
24-08-23,4,226.43
24-08-23,5,226.88
24-08-23,6,269.77
24-08-23,7,260.13
24-08-23,8,225.35
24-08-23,9,198.56
24-08-23,10,157.19
24-08-23,11,134.13
24-08-23,12,146.14
24-08-23,13,157.19
24-08-23,14,189.13
24-08-23,15,206.81
24-08-23,16,237.99
24-08-23,17,353.65
24-08-23,18,374.15
24-08-23,19,785.13
24-08-23,20,651.31
24-08-23,21,324.67
24-08-23,22,267.95
24-08-23,23,274.29
24-08-24,0,258.5
24-08-24,1,229.5
24-08-24,2,222.18
24-08-24,3,220.29
24-08-24,4,213.83
24-08-24,5,207.81
24-08-24,6,223.14
24-08-24,7,193.72
24-08-24,8,144.85
24-08-24,9,29.34
24-08-24,10,5.87
24-08-24,11,9.99
24-08-24,12,14.67
24-08-24,13,14.98
24-08-24,14,24.92
24-08-24,15,138.94
24-08-24,16,214.95
24-08-24,17,297.87
24-08-24,18,350.33
24-08-24,19,391.21
24-08-24,20,371.61
24-08-24,21,282.19
24-08-24,22,261.36
24-08-24,23,235.79
24-08-25,0,223.04
24-08-25,1,157.19
24-08-25,2,118.29
24-08-25,3,91.57
24-08-25,4,69.14
24-08-25,5,69.14
24-08-25,6,69.14
24-08-25,7,2.13
24-08-25,8,9.99
24-08-25,9,0.84
24-08-25,10,1.98
24-08-25,11,11.54
24-08-25,12,9.49
24-08-25,13,2.72
24-08-25,14,2.33
24-08-25,15,9.97
24-08-25,16,118.29
24-08-25,17,234.68
24-08-25,18,264.86
24-08-25,19,342.7
24-08-25,20,396.64
24-08-25,21,330.95
24-08-25,22,283.6
24-08-25,23,244.48
24-08-26,0,211.93
24-08-26,1,189.74
24-08-26,2,169.04
24-08-26,3,166.27
24-08-26,4,170.43
24-08-26,5,176.14
24-08-26,6,247.92
24-08-26,7,287.41
24-08-26,8,246.77
24-08-26,9,216.71
24-08-26,10,162.33
24-08-26,11,169.57
24-08-26,12,190.71
24-08-26,13,196.5
24-08-26,14,199.91
24-08-26,15,239.78
24-08-26,16,254.26
24-08-26,17,384.01
24-08-26,18,783.7
24-08-26,19,954.27
24-08-26,20,1061.59
24-08-26,21,446.87
24-08-26,22,280.37
24-08-26,23,229.63
24-08-27,0,224.59
24-08-27,1,214.46
24-08-27,2,211.21
24-08-27,3,203.9
24-08-27,4,196.11
24-08-27,5,217.08
24-08-27,6,258.6
24-08-27,7,264.39
24-08-27,8,216.53
24-08-27,9,174.38
24-08-27,10,142.8
24-08-27,11,145.73
24-08-27,12,174.21
24-08-27,13,191.55
24-08-27,14,217.74
24-08-27,15,251.75
24-08-27,16,368.77
24-08-27,17,370.51
24-08-27,18,747.11
24-08-27,19,1049.77
24-08-27,20,981.57
24-08-27,21,380.15
24-08-27,22,263.22
24-08-27,23,247.12
24-08-28,0,254.08
24-08-28,1,228.77
24-08-28,2,225.45
24-08-28,3,218.35
24-08-28,4,223.69
24-08-28,5,229.3
24-08-28,6,273.82
24-08-28,7,264.04
24-08-28,8,254.26
24-08-28,9,236.66
24-08-28,10,231.8
24-08-28,11,228.34
24-08-28,12,238.53
24-08-28,13,228.77
24-08-28,14,252.69
24-08-28,15,254.26
24-08-28,16,294.82
24-08-28,17,458.99
24-08-28,18,947.89
24-08-28,19,1266.91
24-08-28,20,1125.99
24-08-28,21,383.5
24-08-28,22,294.27
24-08-28,23,288.29
24-08-29,0,244.48
24-08-29,1,235.74
24-08-29,2,224.92
24-08-29,3,220.42
24-08-29,4,220.13
24-08-29,5,233.31
24-08-29,6,247.65
24-08-29,7,262.65
24-08-29,8,246.9
24-08-29,9,224.02
24-08-29,10,217.94
24-08-29,11,211.11
24-08-29,12,219.89
24-08-29,13,224.92
24-08-29,14,236.54
24-08-29,15,240.41
24-08-29,16,279.12
24-08-29,17,447.38
24-08-29,18,1154.47
24-08-29,19,1493.84
24-08-29,20,1232.17
24-08-29,21,375.52
24-08-29,22,264.64
24-08-29,23,247.55
24-08-30,0,215.22
24-08-30,1,199.08
24-08-30,2,188.41
24-08-30,3,182.75
24-08-30,4,192.96
24-08-30,5,228.95
24-08-30,6,273.72
24-08-30,7,299.14
24-08-30,8,261.79
24-08-30,9,222.38
24-08-30,10,194.82
24-08-30,11,177.98
24-08-30,12,182.56
24-08-30,13,181.99
24-08-30,14,196.07
24-08-30,15,222.96
24-08-30,16,243.4
24-08-30,17,300.57
24-08-30,18,647.63
24-08-30,19,997.98
24-08-30,20,496.1
24-08-30,21,332.49
24-08-30,22,255.9
24-08-30,23,224.12
24-08-31,0,218.02
24-08-31,1,210.98
24-08-31,2,199.2
24-08-31,3,193.04
24-08-31,4,188.23
24-08-31,5,191.07
24-08-31,6,227.68
24-08-31,7,226.88
24-08-31,8,214.93
24-08-31,9,166.09
24-08-31,10,117.6
24-08-31,11,35.87
24-08-31,12,7.73
24-08-31,13,2.21
24-08-31,14,62.74
24-08-31,15,159.2
24-08-31,16,227.38
24-08-31,17,239.88
24-08-31,18,296.62
24-08-31,19,453.46
24-08-31,20,403.64
24-08-31,21,312.97
24-08-31,22,263.86
24-08-31,23,227.44
24-09-01,0,188.56
24-09-01,1,168.26
24-09-01,2,157.19
24-09-01,3,156.54
24-09-01,4,157.19
24-09-01,5,159.89
24-09-01,6,162.82
24-09-01,7,157.19
24-09-01,8,123.39
24-09-01,9,80.72
24-09-01,10,24.9
24-09-01,11,18.05
24-09-01,12,19.56
24-09-01,13,19.09
24-09-01,14,31.25
24-09-01,15,134.46
24-09-01,16,186
24-09-01,17,248
24-09-01,18,441.84
24-09-01,19,451.56
24-09-01,20,474.97
24-09-01,21,436.85
24-09-01,22,308.26
24-09-01,23,275.5
24-09-02,0,213.56
24-09-02,1,193.71
24-09-02,2,184.53
24-09-02,3,183.98
24-09-02,4,191.42
24-09-02,5,218.29
24-09-02,6,331.26
24-09-02,7,401.51
24-09-02,8,330.52
24-09-02,9,239.86
24-09-02,10,201.12
24-09-02,11,182.24
24-09-02,12,183.09
24-09-02,13,193.71
24-09-02,14,209.57
24-09-02,15,317.35
24-09-02,16,411
24-09-02,17,684.56
24-09-02,18,1422.55
24-09-02,19,1731.09
24-09-02,20,1572.31
24-09-02,21,522.85
24-09-02,22,403.16
24-09-02,23,327.13
24-09-03,0,209.8
24-09-03,1,201.18
24-09-03,2,187.47
24-09-03,3,186.82
24-09-03,4,190.77
24-09-03,5,209.33
24-09-03,6,272.8
24-09-03,7,313.91
24-09-03,8,261.98
24-09-03,9,193.72
24-09-03,10,134.85
24-09-03,11,82.38
24-09-03,12,136.91
24-09-03,13,170.16
24-09-03,14,176.44
24-09-03,15,189.09
24-09-03,16,326.86
24-09-03,17,908.44
24-09-03,18,1768.42
24-09-03,19,1858.06
24-09-03,20,526.26
24-09-03,21,683.72
24-09-03,22,334.54
24-09-03,23,267.48
24-09-04,0,231.55
24-09-04,1,203.64
24-09-04,2,199.98
24-09-04,3,195.58
24-09-04,4,196.21
24-09-04,5,214.01
24-09-04,6,290.05
24-09-04,7,348.51
24-09-04,8,298.09
24-09-04,9,203.56
24-09-04,10,193.71
24-09-04,11,166.25
24-09-04,12,179.82
24-09-04,13,175.48
24-09-04,14,196.09
24-09-04,15,193.71
24-09-04,16,282.4
24-09-04,17,361.83
24-09-04,18,1282.91
24-09-04,19,1842.39
24-09-04,20,1034.32
24-09-04,21,442.8
24-09-04,22,301.75
24-09-04,23,251.48
24-09-05,0,198.07
24-09-05,1,185.02
24-09-05,2,176.02
24-09-05,3,170.37
24-09-05,4,172.43
24-09-05,5,187.41
24-09-05,6,251.4
24-09-05,7,265.88
24-09-05,8,207.55
24-09-05,9,184.61
24-09-05,10,141
24-09-05,11,96.79
24-09-05,12,157.29
24-09-05,13,157.29
24-09-05,14,171.45
24-09-05,15,181.44
24-09-05,16,208.06
24-09-05,17,299.48
24-09-05,18,430.28
24-09-05,19,1051.18
24-09-05,20,361.83
24-09-05,21,303.02
24-09-05,22,258.68
24-09-05,23,234.52
24-09-06,0,200.61
24-09-06,1,173.97
24-09-06,2,171.9
24-09-06,3,169.26
24-09-06,4,181.64
24-09-06,5,207.51
24-09-06,6,255.47
24-09-06,7,263.51
24-09-06,8,243.54
24-09-06,9,204.38
24-09-06,10,175.71
24-09-06,11,169.04
24-09-06,12,160.46
24-09-06,13,151.21
24-09-06,14,179.82
24-09-06,15,215.79
24-09-06,16,246.45
24-09-06,17,330.71
24-09-06,18,374.68
24-09-06,19,990.28
24-09-06,20,391.17
24-09-06,21,338.77
24-09-06,22,238.24
24-09-06,23,231.3
24-09-07,0,214.48
24-09-07,1,188.87
24-09-07,2,185.45
24-09-07,3,184.79
24-09-07,4,191.18
24-09-07,5,194.76
24-09-07,6,200.88
24-09-07,7,202.66
24-09-07,8,186.04
24-09-07,9,136.91
24-09-07,10,100.76
24-09-07,11,37.16
24-09-07,12,10.72
24-09-07,13,1.99
24-09-07,14,0.86
24-09-07,15,37.38
24-09-07,16,156.74
24-09-07,17,228.56
24-09-07,18,303.15
24-09-07,19,353.44
24-09-07,20,347.37
24-09-07,21,293.37
24-09-07,22,232.96
24-09-07,23,181.48
24-09-08,0,183.3
24-09-08,1,167.91
24-09-08,2,160.87
24-09-08,3,154.96
24-09-08,4,155.76
24-09-08,5,156.8
24-09-08,6,157.33
24-09-08,7,156.27
24-09-08,8,143.89
24-09-08,9,76.43
24-09-08,10,16.21
24-09-08,11,0.86
24-09-08,12,0.08
24-09-08,13,0.02
24-09-08,14,1.78
24-09-08,15,14.63
24-09-08,16,120.77
24-09-08,17,215.81
24-09-08,18,240.68
24-09-08,19,303.15
24-09-08,20,298.79
24-09-08,21,260.42
24-09-08,22,205.95
24-09-08,23,188.25
24-09-09,0,165.31
24-09-09,1,161.34
24-09-09,2,159.01
24-09-09,3,148.43
24-09-09,4,156.23
24-09-09,5,205.91
24-09-09,6,347.47
24-09-09,7,357.25
24-09-09,8,303.04
24-09-09,9,256.39
24-09-09,10,229.36
24-09-09,11,220.3
24-09-09,12,208.53
24-09-09,13,215.79
24-09-09,14,219.52
24-09-09,15,234.7
24-09-09,16,349.27
24-09-09,17,488.63
24-09-09,18,705.86
24-09-09,19,1000.76
24-09-09,20,571.83
24-09-09,21,293.37
24-09-09,22,227.7
24-09-09,23,218.04
24-09-10,0,189.32
24-09-10,1,160.18
24-09-10,2,157.33
24-09-10,3,176.02
24-09-10,4,185.8
24-09-10,5,193.04
24-09-10,6,226.62
24-09-10,7,275.09
24-09-10,8,264.78
24-09-10,9,217.06
24-09-10,10,192.2
24-09-10,11,180.82
24-09-10,12,169.41
24-09-10,13,157.33
24-09-10,14,176.02
24-09-10,15,186.61
24-09-10,16,266.56
24-09-10,17,357.92
24-09-10,18,359.87
24-09-10,19,997.65
24-09-10,20,361.42
24-09-10,21,365.49
24-09-10,22,215.14
24-09-10,23,190.32
24-09-11,0,193.71
24-09-11,1,183.69
24-09-11,2,157.29
24-09-11,3,157.29
24-09-11,4,181.5
24-09-11,5,207.83
24-09-11,6,280.6
24-09-11,7,351.25
24-09-11,8,324.59
24-09-11,9,235.19
24-09-11,10,205.15
24-09-11,11,195.49
24-09-11,12,187
24-09-11,13,193.71
24-09-11,14,202.94
24-09-11,15,218.7
24-09-11,16,235.54
24-09-11,17,365.02
24-09-11,18,476.58
24-09-11,19,1232.17
24-09-11,20,352.05
24-09-11,21,363.88
24-09-11,22,231.82
24-09-11,23,210.27
24-09-12,0,210.53
24-09-12,1,193.72
24-09-12,2,182.75
24-09-12,3,180.15
24-09-12,4,192.51
24-09-12,5,202.76
24-09-12,6,318.21
24-09-12,7,283.58
24-09-12,8,272.88
24-09-12,9,205.44
24-09-12,10,170.78
24-09-12,11,147.45
24-09-12,12,99.51
24-09-12,13,115.9
24-09-12,14,169.41
24-09-12,15,190.75
24-09-12,16,209.16
24-09-12,17,310.96
24-09-12,18,479.51
24-09-12,19,1091.53
24-09-12,20,460.97
24-09-12,21,241.64
24-09-12,22,207.14
24-09-12,23,189.07
24-09-13,0,191.57
24-09-13,1,174.24
24-09-13,2,163.7
24-09-13,3,156.82
24-09-13,4,152.07
24-09-13,5,172.39
24-09-13,6,239.43
24-09-13,7,272.64
24-09-13,8,258.25
24-09-13,9,227.54
24-09-13,10,202.96
24-09-13,11,171.66
24-09-13,12,157.29
24-09-13,13,105.63
24-09-13,14,115.24
24-09-13,15,157.29
24-09-13,16,175.56
24-09-13,17,319.6
24-09-13,18,200.45
24-09-13,19,202.55
24-09-13,20,185.71
24-09-13,21,166.27
24-09-13,22,156.11
24-09-13,23,121.48
24-09-14,0,114.42
24-09-14,1,102.56
24-09-14,2,88.6
24-09-14,3,92.88
24-09-14,4,95.93
24-09-14,5,90.24
24-09-14,6,110.82
24-09-14,7,137.65
24-09-14,8,151.42
24-09-14,9,132.53
24-09-14,10,81.05
24-09-14,11,24.9
24-09-14,12,24.9
24-09-14,13,24.9
24-09-14,14,24.92
24-09-14,15,48.37
24-09-14,16,174.24
24-09-14,17,205.4
24-09-14,18,232.9
24-09-14,19,289.54
24-09-14,20,288.31
24-09-14,21,203
24-09-14,22,204.95
24-09-14,23,165.46
24-09-15,0,149.44
24-09-15,1,133.56
24-09-15,2,124.29
24-09-15,3,123.65
24-09-15,4,117.45
24-09-15,5,122.55
24-09-15,6,128.44
24-09-15,7,157.29
24-09-15,8,141.64
24-09-15,9,97.79
24-09-15,10,21.36
24-09-15,11,0.14
24-09-15,12,0.08
24-09-15,13,0.08
24-09-15,14,9.8
24-09-15,15,69.22
24-09-15,16,150.62
24-09-15,17,193.63
24-09-15,18,208.26
24-09-15,19,274.87
24-09-15,20,229.93
24-09-15,21,211.25
24-09-15,22,201.74
24-09-15,23,174.36
24-09-16,0,168.44
24-09-16,1,157.29
24-09-16,2,156.68
24-09-16,3,150.97
24-09-16,4,149.6
24-09-16,5,193.72
24-09-16,6,252.62
24-09-16,7,270.16
24-09-16,8,279.27
24-09-16,9,217.27
24-09-16,10,201.06
24-09-16,11,166.27
24-09-16,12,160.38
24-09-16,13,166.6
24-09-16,14,171.58
24-09-16,15,187.21
24-09-16,16,231.08
24-09-16,17,337.24
24-09-16,18,357.9
24-09-16,19,637.95
24-09-16,20,417.18
24-09-16,21,267.95
24-09-16,22,220.29
24-09-16,23,208.51
24-09-17,0,179.56
24-09-17,1,171.66
24-09-17,2,168.34
24-09-17,3,162.98
24-09-17,4,162.8
24-09-17,5,204.36
24-09-17,6,343.09
24-09-17,7,344.07
24-09-17,8,280.02
24-09-17,9,221.83
24-09-17,10,202.68
24-09-17,11,176.96
24-09-17,12,151.15
24-09-17,13,140.96
24-09-17,14,163.21
24-09-17,15,176.96
24-09-17,16,206.5
24-09-17,17,333.31
24-09-17,18,463.61
24-09-17,19,852.7
24-09-17,20,392.98
24-09-17,21,323.57
24-09-17,22,210.68
24-09-17,23,207.83
24-09-18,0,184.61
24-09-18,1,160.59
24-09-18,2,167.3
24-09-18,3,168.67
24-09-18,4,166.89
24-09-18,5,202.57
24-09-18,6,235.68
24-09-18,7,283.89
24-09-18,8,252.91
24-09-18,9,203.41
24-09-18,10,155.47
24-09-18,11,113.69
24-09-18,12,10.74
24-09-18,13,0.39
24-09-18,14,3.93
24-09-18,15,113.26
24-09-18,16,202.58
24-09-18,17,344.17
24-09-18,18,251.48
24-09-18,19,565.2
24-09-18,20,327.91
24-09-18,21,224.49
24-09-18,22,210.8
24-09-18,23,200.22
24-09-19,0,146.45
24-09-19,1,145.22
24-09-19,2,143.58
24-09-19,3,138.32
24-09-19,4,142.85
24-09-19,5,168.36
24-09-19,6,215.02
24-09-19,7,264.27
24-09-19,8,238.42
24-09-19,9,189.29
24-09-19,10,146.32
24-09-19,11,105.65
24-09-19,12,9.72
24-09-19,13,5.32
24-09-19,14,24.92
24-09-19,15,117.98
24-09-19,16,150.11
24-09-19,17,210.84
24-09-19,18,242.11
24-09-19,19,298.58
24-09-19,20,224.92
24-09-19,21,201.69
24-09-19,22,174.01
24-09-19,23,154.26
24-09-20,0,136.11
24-09-20,1,137.89
24-09-20,2,139.57
24-09-20,3,145.4
24-09-20,4,146.3
24-09-20,5,180.78
24-09-20,6,219.89
24-09-20,7,284.93
24-09-20,8,209.98
24-09-20,9,173.91
24-09-20,10,121.36
24-09-20,11,48.29
24-09-20,12,20.91
24-09-20,13,0.55
24-09-20,14,0.14
24-09-20,15,59.44
24-09-20,16,136.91
24-09-20,17,225.19
24-09-20,18,269.38
24-09-20,19,363.12
24-09-20,20,250.99
24-09-20,21,190.24
24-09-20,22,184.67
24-09-20,23,167.77
24-09-21,0,179.84
24-09-21,1,174.26
24-09-21,2,168.03
24-09-21,3,155.02
24-09-21,4,158.72
24-09-21,5,164.06
24-09-21,6,185.53
24-09-21,7,180.09
24-09-21,8,158.13
24-09-21,9,116.92
24-09-21,10,43.03
24-09-21,11,6.16
24-09-21,12,0
24-09-21,13,-6.57
24-09-21,14,-7.73
24-09-21,15,2.13
24-09-21,16,95.99
24-09-21,17,198.54
24-09-21,18,329.93
24-09-21,19,489.09
24-09-21,20,263.27
24-09-21,21,192.96
24-09-21,22,177.84
24-09-21,23,179.17
24-09-22,0,186.33
24-09-22,1,176.14
24-09-22,2,169.34
24-09-22,3,164.58
24-09-22,4,165.6
24-09-22,5,165.97
24-09-22,6,174.07
24-09-22,7,176.96
24-09-22,8,155.45
24-09-22,9,38.71
24-09-22,10,2.56
24-09-22,11,0.08
24-09-22,12,0
24-09-22,13,-0.14
24-09-22,14,0.02
24-09-22,15,18.89
24-09-22,16,123.88
24-09-22,17,205.79
24-09-22,18,267.05
24-09-22,19,381.39
24-09-22,20,332.49
24-09-22,21,238.61
24-09-22,22,206.81
24-09-22,23,179.94
24-09-23,0,168.01
24-09-23,1,155.72
24-09-23,2,157.13
24-09-23,3,159.22
24-09-23,4,157.54
24-09-23,5,188.58
24-09-23,6,260.13
24-09-23,7,364.53
24-09-23,8,210.11
24-09-23,9,131.51
24-09-23,10,76.02
24-09-23,11,83.1
24-09-23,12,71.19
24-09-23,13,109.53
24-09-23,14,110.27
24-09-23,15,145.36
24-09-23,16,195.94
24-09-23,17,315.85
24-09-23,18,454.53
24-09-23,19,635.86
24-09-23,20,352.05
24-09-23,21,239.94
24-09-23,22,205.93
24-09-23,23,170.22
24-09-24,0,167.05
24-09-24,1,154.73
24-09-24,2,154.45
24-09-24,3,154.69
24-09-24,4,149.89
24-09-24,5,162.59
24-09-24,6,212.72
24-09-24,7,265.52
24-09-24,8,241.33
24-09-24,9,192.53
24-09-24,10,161.69
24-09-24,11,136.26
24-09-24,12,145.38
24-09-24,13,140.15
24-09-24,14,127.29
24-09-24,15,144.4
24-09-24,16,190.01
24-09-24,17,215.14
24-09-24,18,292.22
24-09-24,19,303.15
24-09-24,20,268.28
24-09-24,21,213.79
24-09-24,22,197.17
24-09-24,23,119.95
24-09-25,0,137.61
24-09-25,1,90.71
24-09-25,2,84.02
24-09-25,3,87.05
24-09-25,4,141.54
24-09-25,5,199.49
24-09-25,6,296.41
24-09-25,7,283.44
24-09-25,8,192.28
24-09-25,9,138.96
24-09-25,10,99.81
24-09-25,11,62.92
24-09-25,12,52.87
24-09-25,13,42.36
24-09-25,14,105.03
24-09-25,15,140.12
24-09-25,16,207.81
24-09-25,17,287.19
24-09-25,18,350.86
24-09-25,19,355.84
24-09-25,20,266.62
24-09-25,21,206.93
24-09-25,22,168.77
24-09-25,23,149.93
24-09-26,0,135.7
24-09-26,1,122.45
24-09-26,2,108.47
24-09-26,3,103.91
24-09-26,4,94.99
24-09-26,5,189.23
24-09-26,6,250.37
24-09-26,7,254.26
24-09-26,8,165.95
24-09-26,9,134.01
24-09-26,10,99.69
24-09-26,11,61.84
24-09-26,12,33.25
24-09-26,13,24.92
24-09-26,14,47.96
24-09-26,15,99.63
24-09-26,16,203.76
24-09-26,17,324.3
24-09-26,18,381.07
24-09-26,19,414.26
24-09-26,20,253.12
24-09-26,21,214.98
24-09-26,22,137.57
24-09-26,23,71
24-09-27,0,17.27
24-09-27,1,5.55
24-09-27,2,21.61
24-09-27,3,39.31
24-09-27,4,154.33
24-09-27,5,206.5
24-09-27,6,356.67
24-09-27,7,283.61
24-09-27,8,145.65
24-09-27,9,83.02
24-09-27,10,54.59
24-09-27,11,39.1
24-09-27,12,24.9
24-09-27,13,20.93
24-09-27,14,29.71
24-09-27,15,80.68
24-09-27,16,166.32
24-09-27,17,214.24
24-09-27,18,262.08
24-09-27,19,297.03
24-09-27,20,211.13
24-09-27,21,217.9
24-09-27,22,139.59
24-09-27,23,136.89
24-09-28,0,3.46
24-09-28,1,5.93
24-09-28,2,6.43
24-09-28,3,6.18
24-09-28,4,6.4
24-09-28,5,8.12
24-09-28,6,23.39
24-09-28,7,46.51
24-09-28,8,53.12
24-09-28,9,43.15
24-09-28,10,21.61
24-09-28,11,13.44
24-09-28,12,1.98
24-09-28,13,0
24-09-28,14,0
24-09-28,15,0.12
24-09-28,16,21.61
24-09-28,17,136.87
24-09-28,18,232.57
24-09-28,19,272.15
24-09-28,20,211.82
24-09-28,21,164.8
24-09-28,22,161.38
24-09-28,23,147.86
24-09-29,0,123.49
24-09-29,1,95.66
24-09-29,2,89.13
24-09-29,3,88.4
24-09-29,4,103.4
24-09-29,5,117.92
24-09-29,6,114.12
24-09-29,7,119.23
24-09-29,8,116.27
24-09-29,9,44.61
24-09-29,10,2.6
24-09-29,11,0.02
24-09-29,12,0
24-09-29,13,0.02
24-09-29,14,0.08
24-09-29,15,0.08
24-09-29,16,58.67
24-09-29,17,164.02
24-09-29,18,224.2
24-09-29,19,202.51
24-09-29,20,179.84
24-09-29,21,105.01
24-09-29,22,68.06
24-09-29,23,21.61
24-09-30,0,34.89
24-09-30,1,20.15
24-09-30,2,14.84
24-09-30,3,9.76
24-09-30,4,40.04
24-09-30,5,107.69
24-09-30,6,223.14
24-09-30,7,271.51
24-09-30,8,200.32
24-09-30,9,95.27
24-09-30,10,21.61
24-09-30,11,21.61
24-09-30,12,16.51
24-09-30,13,3.66
24-09-30,14,14.16
24-09-30,15,39.96
24-09-30,16,164.6
24-09-30,17,234.7
24-09-30,18,276.4
24-09-30,19,334.82
24-09-30,20,231.22
24-09-30,21,118.33
24-09-30,22,99.38
24-09-30,23,19.25
24-10-01,0,6.28
24-10-01,1,0.14
24-10-01,2,0.1
24-10-01,3,0.04
24-10-01,4,0.18
24-10-01,5,12.22
24-10-01,6,197.4
24-10-01,7,195.62
24-10-01,8,114.28
24-10-01,9,29.32
24-10-01,10,20.83
24-10-01,11,19.6
24-10-01,12,10.01
24-10-01,13,9.78
24-10-01,14,20.83
24-10-01,15,98.26
24-10-01,16,137.57
24-10-01,17,216.31
24-10-01,18,290.62
24-10-01,19,393.49
24-10-01,20,278.47
24-10-01,21,188.66
24-10-01,22,70.27
24-10-01,23,35.38
24-10-02,0,20.83
24-10-02,1,53.71
24-10-02,2,60.92
24-10-02,3,69.12
24-10-02,4,147.59
24-10-02,5,158.34
24-10-02,6,248.49
24-10-02,7,293.69
24-10-02,8,196.5
24-10-02,9,130.75
24-10-02,10,66.77
24-10-02,11,25
24-10-02,12,33.41
24-10-02,13,48.54
24-10-02,14,158.4
24-10-02,15,213.19
24-10-02,16,231.41
24-10-02,17,252.3
24-10-02,18,395.14
24-10-02,19,427.35
24-10-02,20,284.12
24-10-02,21,221.11
24-10-02,22,189.17
24-10-02,23,166.25
24-10-03,0,130.3
24-10-03,1,124.51
24-10-03,2,124.76
24-10-03,3,119.64
24-10-03,4,117.78
24-10-03,5,122.9
24-10-03,6,204.81
24-10-03,7,266.03
24-10-03,8,252.26
24-10-03,9,167.6
24-10-03,10,86.27
24-10-03,11,24.92
24-10-03,12,31.45
24-10-03,13,107.57
24-10-03,14,117.92
24-10-03,15,183.34
24-10-03,16,230.03
24-10-03,17,273.19
24-10-03,18,301.28
24-10-03,19,322.32
24-10-03,20,256.16
24-10-03,21,203.15
24-10-03,22,178.57
24-10-03,23,159.75
24-10-04,0,144.65
24-10-04,1,140.08
24-10-04,2,141.47
24-10-04,3,141.62
24-10-04,4,141.47
24-10-04,5,150.79
24-10-04,6,201.45
24-10-04,7,271.68
24-10-04,8,201.82
24-10-04,9,98.57
24-10-04,10,23.47
24-10-04,11,21.91
24-10-04,12,24.92
24-10-04,13,29.32
24-10-04,14,75.77
24-10-04,15,177.16
24-10-04,16,209.82
24-10-04,17,234.82
24-10-04,18,273.82
24-10-04,19,299.85
24-10-04,20,241.94
24-10-04,21,195.39
24-10-04,22,195.39
24-10-04,23,176.02
24-10-05,0,182.09
24-10-05,1,165.54
24-10-05,2,159.2
24-10-05,3,147.74
24-10-05,4,148.1
24-10-05,5,156.11
24-10-05,6,168.59
24-10-05,7,196.37
24-10-05,8,216.12
24-10-05,9,199.2
24-10-05,10,157.05
24-10-05,11,128.83
24-10-05,12,96.81
24-10-05,13,72.7
24-10-05,14,126.78
24-10-05,15,117.92
24-10-05,16,180.8
24-10-05,17,219.01
24-10-05,18,279.21
24-10-05,19,301.35
24-10-05,20,211.11
24-10-05,21,185.26
24-10-05,22,164.97
24-10-05,23,131.04
24-10-06,0,128.03
24-10-06,1,119.87
24-10-06,2,116.92
24-10-06,3,115.57
24-10-06,4,113.56
24-10-06,5,115.79
24-10-06,6,115.14
24-10-06,7,131.73
24-10-06,8,142.01
24-10-06,9,121.73
24-10-06,10,68.65
24-10-06,11,32.62
24-10-06,12,10.27
24-10-06,13,0.02
24-10-06,14,0.08
24-10-06,15,0.39
24-10-06,16,121.89
24-10-06,17,196.85
24-10-06,18,269.44
24-10-06,19,299.87
24-10-06,20,219.6
24-10-06,21,183.67
24-10-06,22,154.96
24-10-06,23,132.96
24-10-07,0,67.63
24-10-07,1,69.12
24-10-07,2,65.03
24-10-07,3,58.77
24-10-07,4,72.91
24-10-07,5,138.84
24-10-07,6,241.19
24-10-07,7,317.27
24-10-07,8,211.86
24-10-07,9,99.65
24-10-07,10,25
24-10-07,11,24.92
24-10-07,12,27.23
24-10-07,13,84.67
24-10-07,14,107.57
24-10-07,15,136.24
24-10-07,16,201.02
24-10-07,17,284.5
24-10-07,18,450.78
24-10-07,19,483.23
24-10-07,20,301.35
24-10-07,21,188.89
24-10-07,22,173.83
24-10-07,23,157.21
24-10-08,0,146.49
24-10-08,1,136.69
24-10-08,2,127.85
24-10-08,3,123.53
24-10-08,4,123.84
24-10-08,5,137.83
24-10-08,6,200.71
24-10-08,7,245.57
24-10-08,8,201.45
