Start Time,Cumulative energy(kWh)
2024-08-31 17:50:00 DST,9634.12
2024-08-31 17:55:00 DST,9634.29
2024-08-31 18:00:00 DST,9634.44
2024-08-31 18:05:00 DST,9634.53
2024-08-31 18:10:00 DST,9634.6
2024-08-31 18:15:00 DST,9634.67
2024-08-31 18:20:00 DST,9634.73
2024-08-31 18:25:00 DST,9634.79
2024-08-31 18:30:00 DST,9634.85
2024-08-31 18:35:00 DST,9634.93
2024-08-31 18:40:00 DST,9635.01
2024-08-31 18:45:00 DST,9635.08
2024-08-31 18:50:00 DST,9635.12
2024-08-31 18:55:00 DST,9635.15
2024-08-31 19:00:00 DST,9635.18
2024-08-31 19:05:00 DST,9635.2
2024-08-31 19:10:00 DST,9635.22
2024-08-31 19:15:00 DST,9635.23
2024-08-31 19:20:00 DST,9635.24
2024-08-31 19:25:00 DST,9635.25
2024-08-31 19:30:00 DST,9635.25
2024-08-31 19:35:00 DST,9635.26
2024-08-31 19:40:00 DST,9635.26
2024-08-31 19:45:00 DST,9635.26
2024-08-31 19:50:00 DST,9635.26
2024-08-31 19:55:00 DST,9635.26
2024-08-31 20:00:00 DST,9635.26
2024-08-31 20:05:00 DST,9635.26
2024-08-31 20:10:00 DST,9635.26
2024-08-31 20:15:00 DST,9635.26
2024-08-31 20:20:00 DST,9635.26
