name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
karaisen,2024-08-23T21:00:00,27.3,27.2,13,41.37,0,0,,0,0,1.4,5.2,289,1013.6,0,20.2,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-23T22:00:00,24.6,24.6,13.8,50.88,0,0,,0,0,2.2,4.5,290,1014.3,0,12.4,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-23T23:00:00,23,23,13.6,55.4,0,0,,0,0,4.7,4.1,32,1014.7,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T00:00:00,22.4,22.4,13.3,56.52,0,0,,0,0,4.7,3.8,285,1014.6,0,20.2,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T01:00:00,20.4,20.4,13.3,63.65,0,0,,0,0,4.7,2.5,53,1015,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T02:00:00,19.9,19.9,13.2,65.55,0,0,,0,0,4.7,3.2,57,1015.1,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T03:00:00,20.1,20.1,13.3,65.02,0,0,,0,0,3.2,4.5,28,1015.4,30,20.2,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T04:00:00,18.7,18.7,13.4,71.34,0,0,,0,0,5.4,1.5,13,1015.7,0,15.3,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T05:00:00,17.7,17.7,13.3,75.29,0,0,,0,0,6.5,1.8,15,1015.9,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T06:00:00,18.4,18.4,13.4,72.65,0,0,,0,0,7.6,4.5,347,1015.8,0,20.2,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T07:00:00,17.8,17.8,13.8,77.5,0,0,,0,0,7.2,2.8,15,1016.2,9.9,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T08:00:00,20.9,20.9,15.2,69.73,0,0,,0,0,7.2,4.5,130,1016.9,13,13.7,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T09:00:00,23.2,23.2,15.4,61.52,0,0,,0,0,3.6,6.9,95,1016.9,10.8,20.2,,,,,Clear,clear-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T10:00:00,27,27.5,16,51.1,0,0,,0,0,6.8,7,82,1017.1,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T11:00:00,29.9,29.7,15.5,41.87,0,0,,0,0,12.2,7.3,62,1017.1,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T12:00:00,31.8,31.7,15.7,37.93,0,0,,0,0,15.5,6.3,53,1016.4,4.8,19.7,,,,,Clear,clear-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T13:00:00,33.9,33.8,15.4,32.95,0,0,,0,0,18.4,6.5,106,1016.3,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T14:00:00,34.8,34.2,14.3,29.44,0,0,,0,0,20.2,8.3,14,1015.6,61.7,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T15:00:00,34.5,34,14.5,30.09,0,0,,0,0,25.6,9.1,63,1015.3,63.7,18.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T16:00:00,34.8,34.1,13.8,28.28,0,0,,0,0,25.9,7.4,27,1014.9,77.8,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T17:00:00,35.3,34.5,13.4,26.81,0,0,,0,0,25.9,11.6,27,1014.5,52.7,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T18:00:00,34.9,33.9,13,26.83,0,0,,0,0,25.9,12.5,61,1014.2,54.7,18.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T19:00:00,34.1,32.9,12.1,26.41,0,0,,0,0,23.8,13,43,1014.3,22.6,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T20:00:00,31.7,30.3,10.9,27.96,0,0,,0,0,19.1,12,62,1014.5,22.6,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T21:00:00,28.7,27.8,11.1,33.54,0,0,,0,0,12.6,8.3,76,1014.7,21.1,18.6,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T22:00:00,24.6,24.6,11.1,42.89,0,0,,0,0,14,5.4,86,1015.2,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-24T23:00:00,22.7,22.7,11.2,48.25,0,0,,0,0,13.7,4.2,52,1015.2,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T00:00:00,22.7,22.7,10.2,45.26,0,0,,0,0,10.8,5.3,62,1015.2,0,18.6,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T01:00:00,20.1,20.1,10.3,53.18,0,0,,0,0,9,2,27,1015.2,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T02:00:00,19.3,19.3,9.9,54.55,0,0,,0,0,7.2,4.5,24,1015.1,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T03:00:00,19.6,19.6,9.4,51.8,0,0,,0,0,6.5,6.2,19,1014.9,0,17.5,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T04:00:00,17.5,17.5,10.5,63.48,0,0,,0,0,6.8,3.7,47,1015,0,12.7,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T05:00:00,16.6,16.6,10,65.23,0,0,,0,0,4.3,2.9,20,1015,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T06:00:00,16.8,16.8,9.5,62.08,0,0,,0,0,2.5,4.2,20,1015,0,16,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T07:00:00,15.4,15.4,9.9,69.69,0,0,,0,0,3.2,1.4,37,1015.2,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T08:00:00,18,18,10.8,62.77,0,0,,0,0,2.9,1.1,33,1015.8,0,15.4,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T09:00:00,21.6,21.6,10,47.59,0,0,,0,0,4.7,5.7,87,1015.7,0,20.8,,,,,Clear,clear-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T10:00:00,25.4,25.4,10.6,39.49,0,0,,0,0,12.6,6.2,48,1015.4,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T11:00:00,28.7,27.7,10.1,31.41,0,0,,0,0,16.6,7.1,45,1015.3,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T12:00:00,31.3,29.7,9.2,25.46,0,0,,0,0,19.8,7.6,14,1014.9,0,20.8,,,,,Clear,clear-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T13:00:00,32.7,31,9.9,24.65,0,0,,0,0,23.4,9.4,32,1014.3,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T14:00:00,34,32.4,10.6,24.03,0,0,,0,0,25.6,10.4,31,1013.5,20.1,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T15:00:00,34.4,32.8,10.6,23.5,0,0,,0,0,26.6,11.5,349,1012.7,31,20.8,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T16:00:00,35,33.6,11.4,23.94,0,0,,0,0,28.1,9.1,49,1012.1,36.6,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T17:00:00,35.2,33.8,11.5,23.79,0,0,,0,0,28.1,11.4,63,1011.5,29.4,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T18:00:00,35,33.6,11.5,24.13,0,0,,0,0,28.4,11.1,69,1011.3,24.5,20.8,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T19:00:00,33.7,32.4,12,26.76,0,0,,0,0,27.4,10.2,60,1011.1,15.4,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T20:00:00,32.2,31,12.3,29.63,0,0,,0,0,21.2,7.2,47,1011.2,55.4,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T21:00:00,29.8,29.1,13.4,36.56,0,0,,0,0,6.8,10.8,57,1011.6,50.7,20.8,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T22:00:00,26.5,26.5,14,46.33,0,0,,0,0,10.1,4,92,1012.1,58.1,15.6,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-25T23:00:00,24.8,24.8,15,54.3,0,0,,0,0,13.3,7,99,1012.2,71.7,15.6,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T00:00:00,24.7,24.7,14.1,51.67,0,0,,0,0,10.4,3.2,360,1012.4,0,20.6,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T01:00:00,22.5,22.5,15.1,62.8,0,0,,0,0,16.6,2.9,19,1012.4,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T02:00:00,21.8,21.8,14.5,63.34,0,0,,0,0,13,4.1,70,1012.8,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T03:00:00,21.2,21.2,13.9,63.16,0,0,,0,0,6.1,5,62,1012.6,19.2,20.8,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T04:00:00,20.4,20.4,14.2,67.57,0,0,,0,0,5.8,3.3,65,1012.9,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T05:00:00,19.3,19.3,14.3,72.86,0,0,,0,0,5.4,5.4,37,1012.9,0,15.3,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T06:00:00,19.9,19.9,14.8,72.26,0,0,,0,0,4.3,8.4,87,1012.9,28.7,20.8,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T07:00:00,19.1,19.1,16,82.19,0,0,,0,0,3.6,5.3,73,1013.8,1.8,15.2,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T08:00:00,20.4,20.4,17.6,83.98,0,0,,0,0,2.2,4.1,77,1014,13.7,12.5,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T09:00:00,22.8,22.8,17.4,71.58,0,0,,0,0,6.1,5.6,98,1014.1,48.1,18.8,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T10:00:00,26.3,26.3,18.7,62.89,0,0,,0,0,10.4,7.7,84,1014.8,26.9,15.3,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T11:00:00,29.1,29.8,17.7,50.35,0,0,,0,0,15.1,7.3,94,1014.6,25.3,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T12:00:00,31.2,31.1,15.8,39.42,0,0,,0,0,22.3,8.9,82,1014.2,58.1,20.2,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T13:00:00,32.9,32.1,14,31.92,0,0,,0,0,28.8,13.9,87,1013.8,31.6,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T14:00:00,34.5,33.1,11.8,25.33,0,0,,0,0,36.4,22.1,80,1013.3,33.2,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T15:00:00,35,33.7,11.7,24.5,0,0,,0,0,37.1,15.1,86,1012.5,68.2,19.7,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T16:00:00,35.1,33.6,10.8,22.78,0,0,,0,0,37.4,19.2,86,1011.9,32.9,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T17:00:00,34.8,33.1,10,22.16,0,0,,0,0,37.4,14.6,77,1011.3,36.1,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T18:00:00,34.8,33.2,10.3,22.42,0,0,,0,0,36.4,13.7,71,1011,57.9,19.7,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T19:00:00,34.1,32.1,8.6,20.86,0,0,,0,0,33.5,15,72,1011.1,41.2,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T20:00:00,31,29.5,9.6,26.47,0,0,,0,0,29.5,12.2,64,1011.5,54.1,15,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T21:00:00,29.2,28.2,11.2,32.88,0.022,100,rain,0,0,17.6,9.6,59,1011.8,69.7,19.1,,,,,"Rain, Partially cloudy",rain,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T22:00:00,26.6,26.6,9.7,34.67,0,0,,0,0,17.6,8.9,74,1012.9,21.1,15.6,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-26T23:00:00,25.2,25.2,10.3,39.12,0,0,,0,0,12.2,8,66,1013.5,8.2,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T00:00:00,24.2,24.2,10.9,42.97,0,0,,0,0,12.6,7.7,73,1013.8,0,19.1,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T01:00:00,20.9,20.9,10.2,50.49,0,0,,0,0,11.5,4.8,13,1014.2,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T02:00:00,19.2,19.2,10,55.05,0,0,,0,0,9.7,4.9,339,1014.2,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T03:00:00,19.6,19.6,9.7,52.64,0,0,,0,0,5.4,3.5,359,1014.1,0,19.1,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T04:00:00,16.8,16.8,10.1,64.64,0,0,,0,0,5,2.2,38,1014.2,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T05:00:00,16,16,10.2,68.5,0,0,,0,0,4.3,2.5,31,1014.8,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T06:00:00,16.4,16.4,10.1,66.15,0,0,,0,0,3.6,4,266,1014.8,0,19.1,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T07:00:00,14.9,14.9,10.8,76.28,0,0,,0,0,3.2,3.4,282,1015.3,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T08:00:00,17.6,17.6,11.8,69.12,0,0,,0,0,6.5,3.2,190,1015.5,6.2,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T09:00:00,20.4,20.4,12.1,59,0.081,100,rain,0,0,8.3,6.2,324,1015.7,14.4,20.1,,,,,Rain,rain,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T10:00:00,24,24,12.2,47.63,0,0,,0,0,12.2,5.3,260,1016,9.3,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T11:00:00,27,26.8,12.1,39.65,0,0,,0,0,14.8,6,213,1015.9,26.9,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T12:00:00,29.6,28.5,10.9,31.41,0,0,,0,0,18.7,5.1,295,1015.3,45.8,20.2,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T13:00:00,31.2,29.8,10.4,27.72,0,0,,0,0,20.5,8.3,320,1015.3,27,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T14:00:00,32.4,30.7,9.8,24.93,0,0,,0,0,23.4,9.6,297,1014.9,48.4,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T15:00:00,33.2,31.5,9.9,23.9,0,0,,0,0,27.4,6.1,12,1014.5,59.3,20.2,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T16:00:00,32.9,31.1,9.3,23.35,0,0,,0,0,28.8,12.2,314,1014.2,55.6,15,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T17:00:00,30.6,29.2,10.1,28.17,0,0,,0,0,34.9,16.1,28,1014.4,66,14.5,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T18:00:00,29.3,28.3,11.6,33.57,0,0,,0,0,36.7,16.1,55,1014.1,86.9,19.7,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T19:00:00,28,27.4,11.7,36.45,0,0,,0,0,30.6,10.4,103,1014.1,95,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T20:00:00,27.2,27,12.3,39.59,0,0,,0,0,18,6.4,61,1015,100,14.9,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T21:00:00,26.4,26.4,13,43.67,0.182,100,rain,0,0,11.9,6.1,5,1015.1,91.7,19.7,,,,,"Rain, Overcast",rain,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T22:00:00,24,24,13.5,51.75,0,0,,0,0,11.2,4.2,74,1015.4,85.8,15.6,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-27T23:00:00,23.2,23.2,14.7,58.91,0,0,,0,0,7.9,4.9,26,1015.1,88.9,14.9,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T00:00:00,22.8,22.8,14.3,58.9,0,0,,0,0,4,3.3,358,1015,82.2,19.7,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T01:00:00,20.9,20.9,14.9,68.62,0,0,,0,0,1.8,5.2,130,1015,93.4,10,,,,,Overcast,cloudy,"15525399999,LBGO,15525499999"
karaisen,2024-08-28T02:00:00,21.5,21.5,14,62.38,0,0,,0,0,4.7,3.5,347,1015.2,100,15.2,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T03:00:00,21.9,21.9,14.6,63.15,0,0,,0,0,14.8,4.4,62,1015.4,96.1,19.3,,,,,Overcast,cloudy,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T04:00:00,21,21,15.7,71.79,0,0,,0,0,9.7,6.6,312,1015.5,95.7,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T05:00:00,21.1,21.1,14.9,67.63,0,0,,0,0,6.1,7.8,351,1015.4,98.2,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T06:00:00,21,21,15.1,68.91,0,0,,0,0,12.6,4.1,41,1015.2,94.4,17.4,,,,,Overcast,cloudy,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T07:00:00,20.8,20.8,15.6,72,0,0,,0,0,16.6,4.9,30,1015.9,95.9,15.3,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T08:00:00,20.9,20.9,16.1,73.9,0,0,,0,0,15.5,7.4,327,1016,99.1,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T09:00:00,21.8,21.8,17,74.3,0.384,100,rain,0,0,6.1,5.2,360,1016.2,91.1,19.4,,,,,"Rain, Overcast",rain,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T10:00:00,22.8,22.8,16.6,68.36,0,0,,0,0,17.6,7.5,3,1016.7,98.1,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T11:00:00,23.4,23.4,17.3,68.61,0,0,,0,0,18,9,12,1016.8,95.7,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T12:00:00,23.6,23.6,17.4,68.06,0,0,,0,0,16.6,7.2,37,1017,98.7,14.9,,,,,Overcast,cloudy,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T13:00:00,24.2,24.2,16.7,63.01,0,0,,0,0,15.1,10.1,319,1017.1,97.9,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T14:00:00,25,25,16.5,59.2,0,0,,0,0,13.3,13.5,267,1016.4,88.6,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T15:00:00,26.5,26.5,16,52.46,0.027,100,rain,0,0,18,11.2,296,1016.2,90.8,18.6,,,,,"Rain, Overcast",rain,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T16:00:00,27.2,27.6,15.8,49.61,0,0,,0,0,21.6,13.4,273,1015.6,86.7,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T17:00:00,28.1,28.2,15.2,45.56,0,0,,0,0,21.6,13,278,1015.1,85.5,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T18:00:00,27.8,28,15.6,47.34,0,0,,0,0,20.9,11.2,281,1014.8,91.4,18.9,,,,,Overcast,cloudy,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T19:00:00,27.1,27.4,14.9,47.11,0,0,,0,0,19.8,10.8,337,1014.7,97.4,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T20:00:00,25.4,25.4,16,55.86,0,0,,0,0,16.2,5.6,79,1014.8,95.4,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T21:00:00,24.8,24.8,16.2,58.82,0,0,,0,0,10.1,5.3,278,1014.7,95.3,17.5,,,,,Overcast,cloudy,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T22:00:00,22.2,22.2,17.1,72.62,0,0,,0,0,11.9,5.4,22,1015,67.7,15.6,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-28T23:00:00,22,22,16.9,73.11,0,0,,0,0,13,6.8,2,1015,85.1,15.6,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
