datetime,kwh,kwhDelta,timeDelta,name,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,kwhEstimate,kwhIdeal
2024-08-06T09:50:00.0,5738.76,2.0100000000002183,300000 milliseconds,karaisen,25.833333333333336,25.833333333333336,14.733333333333333,50.36666666666667,0.0595,16,rain,0,0,33.75,16.53333333333333,273.8333333333333,1008.9833333333332,88.11666666666667,16.366666666666667,,,,,"Rain, Partially cloudy",rain,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",1.14533985127383,2.26203070664291
2024-08-06T09:55:00.0,5740.77,0.9499999999998181,300000 milliseconds,karaisen,26.016666666666666,26.016666666666666,14.716666666666665,49.72833333333334,0.02975,8,,0,0,34.675,17.416666666666664,270.91666666666663,1008.9916666666666,90.70833333333334,15.983333333333334,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.1197975180216893,2.270088951758269
2024-08-06T10:00:00.0,5741.72,1.949999999999818,300000 milliseconds,karaisen,26.2,26.2,14.7,49.09,0.0,0,,0,0,35.6,18.3,268.0,1009.0,93.3,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.0934678668033948,2.2769456730064057
2024-08-06T10:05:00.0,5743.67,2.380000000000109,300000 milliseconds,karaisen,26.308333333333334,26.316666666666666,14.708333333333332,48.82666666666667,0.0,0,,0,0,36.325,18.508333333333333,268.4166666666667,1008.9916666666667,92.84166666666667,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.1014490516575142,2.2825962840884766
2024-08-06T10:10:00.0,5746.05,2.0799999999999272,300000 milliseconds,karaisen,26.416666666666668,26.433333333333334,14.716666666666665,48.56333333333333,0.0,0,,0,0,37.050000000000004,18.716666666666665,268.83333333333337,1008.9833333333333,92.38333333333334,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.1088697000020171,2.287037002348013
2024-08-06T10:15:00.0,5748.13,1.5599999999994907,300000 milliseconds,karaisen,26.525000000000002,26.55,14.724999999999998,48.3,0.0,0,,0,0,37.775000000000006,18.924999999999997,269.25000000000006,1008.975,91.92500000000001,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.11571998735751,2.29026485494815
2024-08-06T10:20:00.0,5749.69,1.8800000000001091,300000 milliseconds,karaisen,26.633333333333336,26.666666666666668,14.73333333333333,48.03666666666666,0.0,0,,0,0,38.50000000000001,19.13333333333333,269.66666666666674,1008.9666666666667,91.46666666666668,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.121990455903575,2.2922776742178037
2024-08-06T10:25:00.0,5751.57,2.3299999999999272,300000 milliseconds,karaisen,26.74166666666667,26.783333333333335,14.741666666666664,47.773333333333326,0.0,0,,0,0,39.22500000000001,19.34166666666666,270.08333333333337,1008.9583333333334,91.00833333333335,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.1276720255163437,2.2930741012043967
2024-08-06T10:30:00.0,5753.9,2.1200000000008004,300000 milliseconds,karaisen,26.850000000000005,26.900000000000002,14.749999999999998,47.50999999999999,0.0,0,,0,0,39.95000000000001,19.549999999999997,270.50000000000006,1008.95,90.55000000000001,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.132756002068061,2.2926535835853983
2024-08-06T10:35:00.0,5756.02,2.3799999999991996,300000 milliseconds,karaisen,26.958333333333336,27.01666666666667,14.758333333333333,47.246666666666655,0.0,0,,0,0,40.67500000000001,19.758333333333333,270.91666666666674,1008.9416666666667,90.09166666666667,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.1372340873303635,2.2910163768688827
2024-08-06T10:40:00.0,5758.4,1.730000000000473,300000 milliseconds,karaisen,27.06666666666667,27.133333333333336,14.766666666666666,46.98333333333333,0.0,0,,0,0,41.400000000000006,19.966666666666665,271.33333333333337,1008.9333333333334,89.63333333333334,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.1410983877795255,2.2881635433589502
2024-08-06T10:45:00.0,5760.13,1.7299999999995634,300000 milliseconds,karaisen,27.175000000000004,27.250000000000004,14.774999999999999,46.72,0.0,0,,0,0,42.125,20.174999999999997,271.75,1008.9250000000001,89.17500000000001,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.1443414248467068,2.284096954033952
2024-08-06T10:50:00.0,5761.86,2.0200000000004366,300000 milliseconds,karaisen,27.283333333333335,27.36666666666667,14.783333333333333,46.45666666666666,0.0,0,,0,0,42.85,20.383333333333333,272.1666666666667,1008.9166666666667,88.71666666666667,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.146956142679575,2.2788192854285425
2024-08-06T10:55:00.0,5763.88,2.0799999999999272,300000 milliseconds,karaisen,27.391666666666666,27.483333333333334,14.791666666666668,46.19333333333333,0.0,0,,0,0,43.575,20.59166666666667,272.58333333333337,1008.9083333333333,88.25833333333333,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.1489359196233895,2.2723340239573657
2024-08-06T11:00:00.0,5765.96,2.2200000000002547,300000 milliseconds,karaisen,27.5,27.6,14.8,45.93,0.0,0,,0,0,44.3,20.8,273.0,1008.9,87.8,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.150274574659576,2.2646454601932486
2024-08-06T11:05:00.0,5768.18,1.5,300000 milliseconds,karaisen,27.558333333333334,27.633333333333333,14.766666666666667,45.67333333333333,0.0,0,,0,0,45.199999999999996,20.891666666666666,272.8333333333333,1008.8916666666667,86.80833333333334,15.85,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.1570238442201286,2.255758695761879
2024-08-06T11:10:00.0,5769.68,2.2299999999995634,300000 milliseconds,karaisen,27.616666666666667,27.666666666666668,14.733333333333334,45.416666666666664,0.0,0,,0,0,46.099999999999994,20.98333333333333,272.66666666666663,1008.8833333333333,85.81666666666668,16.1,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.1630668639620372,2.2456796350392207
2024-08-06T11:15:00.0,5771.91,1.9600000000000364,300000 milliseconds,karaisen,27.675,27.700000000000003,14.700000000000001,45.16,0.0,0,,0,0,46.99999999999999,21.074999999999996,272.49999999999994,1008.875,84.82500000000002,16.35,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.1683892864996301,2.234414994660142
2024-08-06T11:20:00.0,5773.87,2.130000000000109,300000 milliseconds,karaisen,27.733333333333334,27.733333333333334,14.666666666666668,44.90333333333333,0.0,0,,0,0,47.89999999999999,21.166666666666664,272.33333333333326,1008.8666666666667,83.83333333333334,16.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.1729773225882374,2.2219722944342037
2024-08-06T11:25:00.0,5776.0,2.1099999999996726,300000 milliseconds,karaisen,27.791666666666668,27.766666666666666,14.633333333333335,44.64666666666666,0.0,0,,0,0,48.79999999999999,21.258333333333333,272.16666666666663,1008.8583333333333,82.84166666666667,16.85,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.17681776299024,2.2083598607509014
2024-08-06T11:30:00.0,5778.11,2.0700000000006185,300000 milliseconds,karaisen,27.85,27.8,14.600000000000001,44.38999999999999,0.0,0,,0,0,49.69999999999999,21.349999999999998,271.99999999999994,1008.85,81.85000000000001,17.1,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.1798980020002432,2.1935868328797703
2024-08-06T11:35:00.0,5780.18,2.139999999999418,300000 milliseconds,karaisen,27.908333333333335,27.833333333333336,14.566666666666668,44.133333333333326,0.0,0,,0,0,50.599999999999994,21.441666666666663,271.83333333333326,1008.8416666666667,80.85833333333335,17.35,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.1822060507039658,2.1776631500119987
2024-08-06T11:40:00.0,5782.32,2.0700000000006185,300000 milliseconds,karaisen,27.96666666666667,27.866666666666667,14.533333333333335,43.87666666666666,0.0,0,,0,0,51.49999999999999,21.53333333333333,271.66666666666663,1008.8333333333334,79.86666666666667,17.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.1837305658042112,2.1605995674243674
2024-08-06T11:45:00.0,5784.39,2.089999999999236,300000 milliseconds,karaisen,28.025000000000002,27.9,14.500000000000002,43.61999999999999,0.0,0,,0,0,52.39999999999999,21.625,271.5,1008.825,78.875,17.85,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.184460860811506,2.142407639869192
2024-08-06T11:50:00.0,5786.48,2.040000000000873,300000 milliseconds,karaisen,28.083333333333336,27.933333333333334,14.466666666666669,43.36333333333333,0.0,0,,0,0,53.3,21.716666666666665,271.3333333333333,1008.8166666666667,77.88333333333334,18.1,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",1.1843869365666242,2.1230997405100815
2024-08-06T11:55:00.0,5788.52,2.009999999999309,300000 milliseconds,karaisen,28.141666666666666,27.96666666666667,14.433333333333334,43.10666666666667,0.0,0,,0,0,54.2,21.80833333333333,271.16666666666663,1008.8083333333334,76.89166666666668,18.35,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",1.1834994911695618,2.1026890422618534
2024-08-06T12:00:00.0,5790.53,1.430000000000291,300000 milliseconds,karaisen,28.2,28.0,14.4,42.85,0.0,0,,0,0,55.1,21.9,271.0,1008.8,75.9,18.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",1.1817899523218593,2.0811895395859237
2024-08-06T12:05:00.0,5791.96,1.9899999999997817,300000 milliseconds,karaisen,28.316666666666666,28.075,14.316666666666666,42.3725,0.0,0,,0,0,55.49166666666667,22.383333333333333,271.75,1008.8,76.03333333333333,18.316666666666666,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",1.167589714684916,2.058616031084475
2024-08-06T12:10:00.0,5793.95,1.9099999999998545,300000 milliseconds,karaisen,28.433333333333334,28.15,14.233333333333333,41.895,0.0,0,,0,0,55.88333333333333,22.866666666666667,272.5,1008.8,76.16666666666667,18.03333333333333,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",1.1528202047738088,2.034984128779703
2024-08-06T12:15:00.0,5795.86,1.9000000000005457,300000 milliseconds,karaisen,28.55,28.224999999999998,14.149999999999999,41.417500000000004,0.0,0,,0,0,56.275,23.35,273.25,1008.8,76.30000000000001,17.75,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",1.137492855131817,2.010310270376177
2024-08-06T12:20:00.0,5797.76,1.8699999999998909,300000 milliseconds,karaisen,28.666666666666668,28.299999999999997,14.066666666666665,40.940000000000005,0.0,0,,0,0,56.666666666666664,23.833333333333336,274.0,1008.8,76.43333333333334,17.466666666666665,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",1.121619509511604,1.9846116992823029
2024-08-06T12:25:00.0,5799.63,1.8499999999994543,300000 milliseconds,karaisen,28.783333333333335,28.374999999999996,13.98333333333333,40.462500000000006,0.0,0,,0,0,57.05833333333333,24.31666666666667,274.75,1008.8,76.56666666666666,17.18333333333333,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",1.1052124368377665,1.9579064941362962
2024-08-06T12:30:00.0,5801.48,1.8100000000004002,300000 milliseconds,karaisen,28.900000000000002,28.449999999999996,13.899999999999999,39.98500000000001,0.0,0,,0,0,57.449999999999996,24.800000000000004,275.5,1008.8,76.7,16.9,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",1.0882843149234582,1.9302135448980358
2024-08-06T12:35:00.0,5803.29,1.800000000000182,300000 milliseconds,karaisen,29.01666666666667,28.524999999999995,13.816666666666666,39.50750000000001,0.0,0,,0,0,57.84166666666666,25.28333333333334,276.25,1008.8,76.83333333333334,16.616666666666667,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",1.0708482463047342,1.9015525858027493
2024-08-06T12:40:00.0,5805.09,1.75,300000 milliseconds,karaisen,29.133333333333336,28.599999999999994,13.733333333333333,39.03000000000001,0.0,0,,0,0,58.23333333333333,25.76666666666667,277.0,1008.8,76.96666666666667,16.333333333333332,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",1.0529177415543143,1.8719441707335456
2024-08-06T12:45:00.0,5806.84,1.7399999999997817,300000 milliseconds,karaisen,29.250000000000004,28.674999999999997,13.649999999999999,38.55250000000001,0.0,0,,0,0,58.62499999999999,26.25,277.75,1008.8,77.1,16.049999999999997,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",1.0345067371248786,1.8414097098795188
2024-08-06T12:50:00.0,5808.58,1.6900000000005093,300000 milliseconds,karaisen,29.36666666666667,28.749999999999996,13.566666666666666,38.075,0.0,0,,0,0,59.01666666666666,26.733333333333334,278.5,1008.8,77.23333333333333,15.766666666666664,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",1.015629580923288,1.8099714491497156
2024-08-06T12:55:00.0,5810.27,1.6699999999991633,300000 milliseconds,karaisen,29.483333333333334,28.824999999999996,13.483333333333334,37.5975,0.0,0,,0,0,59.40833333333333,27.21666666666667,279.25,1008.8,77.36666666666667,15.48333333333333,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.9963010403463302,1.777652489516174
2024-08-06T13:00:00.0,5811.94,1.6400000000003274,300000 milliseconds,karaisen,29.6,28.9,13.4,37.12,0.0,0,,0,0,59.8,27.7,280.0,1008.8,77.5,15.2,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.9765363121458067,1.7444768097640744
2024-08-06T13:05:00.0,5813.58,1.6000000000003638,300000 milliseconds,karaisen,29.658333333333335,28.924999999999997,13.283333333333333,36.725833333333334,0.0,0,,0,0,60.03333333333333,27.825,279.75,1008.7916666666666,77.1,15.183333333333334,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.9609441883636842,1.710469246457484
2024-08-06T13:10:00.0,5815.18,1.5799999999999272,300000 milliseconds,karaisen,29.71666666666667,28.949999999999996,13.166666666666666,36.33166666666667,0.0,0,,0,0,60.266666666666666,27.95,279.5,1008.7833333333333,76.69999999999999,15.166666666666666,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.9447605670531412,1.6756555416676928
2024-08-06T13:15:00.0,5816.76,1.5399999999999636,300000 milliseconds,karaisen,29.775000000000002,28.974999999999994,13.049999999999999,35.9375,0.0,0,,0,0,60.5,28.075,279.25,1008.775,76.29999999999998,15.149999999999999,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.9279956426807355,1.640062320329243
2024-08-06T13:20:00.0,5818.3,1.5,300000 milliseconds,karaisen,29.833333333333336,28.999999999999996,12.933333333333332,35.54333333333334,0.0,0,,0,0,60.733333333333334,28.2,279.0,1008.7666666666667,75.89999999999999,15.133333333333333,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.9106603558444053,1.6037171436221516
2024-08-06T13:25:00.0,5819.8,1.4799999999995634,300000 milliseconds,karaisen,29.89166666666667,29.025,12.816666666666665,35.14916666666667,0.0,0,,0,0,60.96666666666667,28.325,278.75,1008.7583333333333,75.5,15.116666666666667,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.892766391118082,1.5666484886451122
2024-08-06T13:30:00.0,5821.28,1.430000000000291,300000 milliseconds,karaisen,29.950000000000003,29.049999999999997,12.699999999999998,34.755,0.0,0,,0,0,61.2,28.45,278.5,1008.75,75.1,15.1,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.8743262204415186,1.5288858081606072
2024-08-06T13:35:00.0,5822.71,1.3900000000003274,300000 milliseconds,karaisen,30.008333333333336,29.074999999999996,12.583333333333332,34.36083333333333,0.0,0,,0,0,61.43333333333334,28.575,278.25,1008.7416666666667,74.69999999999999,15.083333333333332,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.855353106505074,1.4904595193728958
2024-08-06T13:40:00.0,5824.1,1.339999999999236,300000 milliseconds,karaisen,30.06666666666667,29.099999999999998,12.466666666666665,33.96666666666667,0.0,0,,0,0,61.66666666666667,28.7,278.0,1008.7333333333333,74.3,15.066666666666666,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.8358611361340907,1.4514010450331887
2024-08-06T13:45:00.0,5825.44,1.2800000000006548,300000 milliseconds,karaisen,30.125000000000004,29.125,12.349999999999998,33.572500000000005,0.0,0,,0,0,61.900000000000006,28.825,277.75,1008.725,73.9,15.05,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.8158652571603797,1.4117428597192831
2024-08-06T13:50:00.0,5826.72,1.2199999999993452,300000 milliseconds,karaisen,30.183333333333337,29.15,12.233333333333333,33.178333333333335,0.0,0,,0,0,62.13333333333334,28.95,277.5,1008.7166666666667,73.5,15.033333333333333,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.7953812874818121,1.3715184871933341
2024-08-06T13:55:00.0,5827.94,1.1900000000005093,300000 milliseconds,karaisen,30.241666666666667,29.174999999999997,12.116666666666667,32.784166666666664,0.0,0,,0,0,62.366666666666674,29.075,277.25,1008.7083333333334,73.1,15.016666666666666,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.7744259729538439,1.3307625817265893
2024-08-06T14:00:00.0,5829.13,1.1300000000001091,300000 milliseconds,karaisen,30.3,29.2,12.0,32.39,0.0,0,,0,0,62.6,29.2,277.0,1008.7,72.7,15.0,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.7530169992826959,1.2895109289709508
2024-08-06T14:05:00.0,5830.26,1.0799999999999272,300000 milliseconds,karaisen,30.316666666666666,29.191666666666666,11.875,32.115,0.0,0,,0,0,61.583333333333336,29.224999999999998,277.0,1008.6500000000001,71.50833333333334,15.35,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.7361468432000279,1.2478005395463536
2024-08-06T14:10:00.0,5831.34,1.0299999999997453,300000 milliseconds,karaisen,30.333333333333332,29.183333333333334,11.75,31.840000000000003,0.0,0,,0,0,60.56666666666667,29.249999999999996,277.0,1008.6000000000001,70.31666666666668,15.7,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.7185255663703105,1.2056696614056568
2024-08-06T14:15:00.0,5832.37,0.9899999999997817,300000 milliseconds,karaisen,30.349999999999998,29.175,11.625,31.565000000000005,0.0,0,,0,0,59.550000000000004,29.275,277.0,1008.5500000000002,69.12500000000001,16.05,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.700169433911231,1.1631578887749927
2024-08-06T14:20:00.0,5833.36,0.9400000000005093,300000 milliseconds,karaisen,30.366666666666664,29.166666666666668,11.5,31.290000000000003,0.0,0,,0,0,58.53333333333334,29.299999999999997,277.0,1008.5000000000001,67.93333333333335,16.400000000000002,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.6810965000629251,1.1203061956758775
2024-08-06T14:25:00.0,5834.3,0.8899999999994179,300000 milliseconds,karaisen,30.38333333333333,29.158333333333335,11.375,31.015,0.0,0,,0,0,57.51666666666667,29.324999999999996,277.0,1008.45,66.74166666666669,16.75,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.6613267107457487,1.0771570355474185
2024-08-06T14:30:00.0,5835.19,0.8500000000003638,300000 milliseconds,karaisen,30.399999999999995,29.150000000000002,11.25,30.740000000000002,0.0,0,,0,0,56.50000000000001,29.349999999999998,277.0,1008.4000000000001,65.55000000000001,17.1,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.6408820172835112,1.0337544530936462
2024-08-06T14:35:00.0,5836.04,0.7700000000004366,300000 milliseconds,karaisen,30.416666666666664,29.14166666666667,11.125,30.465000000000003,0.0,0,,0,0,55.48333333333334,29.375,277.0,1008.3500000000001,64.35833333333335,17.450000000000003,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.6197864659566408,0.9901441510851758
2024-08-06T14:40:00.0,5836.81,0.7599999999993088,300000 milliseconds,karaisen,30.43333333333333,29.133333333333336,11.0,30.19,0.0,0,,0,0,54.466666666666676,29.4,277.0,1008.3000000000001,63.16666666666668,17.8,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.5980663545480861,0.9463736593639896
2024-08-06T14:45:00.0,5837.57,0.7200000000002547,300000 milliseconds,karaisen,30.449999999999996,29.125000000000004,10.875,29.915,0.0,0,,0,0,53.45,29.424999999999997,277.0,1008.25,61.97500000000001,18.15,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.5757503465753707,0.902492427983943
2024-08-06T14:50:00.0,5838.29,0.6599999999998545,300000 milliseconds,karaisen,30.466666666666665,29.11666666666667,10.75,29.64,0.0,0,,0,0,52.43333333333334,29.45,277.0,1008.2,60.78333333333334,18.5,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999",0.5528696621866175,0.8585520341958462
2024-08-06T14:55:00.0,5838.95,0.6199999999998909,300000 milliseconds,karaisen,30.483333333333334,29.108333333333334,10.625,29.365000000000002,0.0,0,,0,0,51.41666666666667,29.475,277.0,1008.1500000000001,59.59166666666667,18.85,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",0.5294582306556813,0.8146063188856034
2024-08-06T15:00:00.0,5839.57,0.5799999999999272,300000 milliseconds,karaisen,30.5,29.1,10.5,29.09,0.0,0,,0,0,50.4,29.5,277.0,1008.1,58.4,19.2,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",0.5055529274311263,0.7707116444260383
2024-08-06T15:05:00.0,5840.15,0.5300000000006548,300000 milliseconds,karaisen,30.508333333333333,29.108333333333334,10.475,29.034166666666668,0.0,0,,0,0,50.75833333333333,29.40833333333333,278.0833333333333,1008.1083333333333,57.041666666666664,18.9,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",0.4818037960618606,0.7269270960383161
2024-08-06T15:10:00.0,5840.68,0.46999999999934516,300000 milliseconds,karaisen,30.516666666666666,29.116666666666667,10.45,28.978333333333335,0.0,0,,0,0,51.11666666666667,29.316666666666666,279.16666666666663,1008.1166666666667,55.68333333333333,18.599999999999998,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",0.45757109375357014,0.6833147794751742
2024-08-06T15:15:00.0,5841.15,0.43000000000029104,300000 milliseconds,karaisen,30.525,29.125,10.424999999999999,28.922500000000003,0.0,0,,0,0,51.475,29.225,280.24999999999994,1008.125,54.324999999999996,18.299999999999997,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",0.4329026413899384,0.6399401623233107
2024-08-06T15:20:00.0,5841.58,0.3900000000003274,300000 milliseconds,karaisen,30.53333333333333,29.133333333333333,10.399999999999999,28.86666666666667,0.0,0,,0,0,51.833333333333336,29.133333333333333,281.33333333333326,1008.1333333333333,52.96666666666666,17.999999999999996,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",0.40785057992888546,0.5968724133854046
2024-08-06T15:25:00.0,5841.97,0.3400000000001455,300000 milliseconds,karaisen,30.541666666666664,29.141666666666666,10.374999999999998,28.81083333333334,0.0,0,,0,0,52.19166666666667,29.041666666666664,282.41666666666663,1008.1416666666667,51.60833333333333,17.699999999999996,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",0.3824718183861808,0.5541848683987651
2024-08-06T15:30:00.0,5842.31,0.2999999999992724,300000 milliseconds,karaisen,30.549999999999997,29.15,10.349999999999998,28.755000000000006,0.0,0,,0,0,52.550000000000004,28.95,283.49999999999994,1008.15,50.24999999999999,17.399999999999995,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",0.3568285169725412,0.5119555187709188
2024-08-06T15:35:00.0,5842.61,0.28000000000065484,300000 milliseconds,karaisen,30.55833333333333,29.15833333333333,10.324999999999998,28.69916666666667,0.0,0,,0,0,52.90833333333334,28.858333333333334,284.58333333333326,1008.1583333333333,48.89166666666666,17.099999999999994,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",0.3309886867248606,0.47026763733504795
2024-08-06T15:40:00.0,5842.89,0.2599999999993088,300000 milliseconds,karaisen,30.566666666666663,29.166666666666664,10.299999999999997,28.643333333333338,0.0,0,,0,0,53.26666666666667,28.766666666666666,285.66666666666663,1008.1666666666666,47.533333333333324,16.799999999999997,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",0.3050268380121944,0.4292104367460846
2024-08-06T15:45:00.0,5843.15,0.18000000000029104,300000 milliseconds,karaisen,30.574999999999996,29.174999999999997,10.274999999999999,28.587500000000006,0.0,0,,0,0,53.62500000000001,28.674999999999997,286.75,1008.175,46.175,16.499999999999996,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999",0.2790248066647922,0.3888799377774835
